Recipe_id,Region,Sub_region,Continent
4648,Indian Subcontinent,Indian,Asian
4649,Indian Subcontinent,Indian,Asian
4650,Indian Subcontinent,Indian,Asian
4651,Indian Subcontinent,Indian,Asian
4652,Indian Subcontinent,Indian,Asian
4653,Indian Subcontinent,Indian,Asian
4654,Indian Subcontinent,Indian,Asian
4655,Indian Subcontinent,Indian,Asian
4656,Indian Subcontinent,Indian,Asian
4657,Indian Subcontinent,Indian,Asian
4658,Indian Subcontinent,Indian,Asian
4659,Indian Subcontinent,Indian,Asian
4660,Indian Subcontinent,Indian,Asian
4661,Indian Subcontinent,Indian,Asian
4662,Indian Subcontinent,Indian,Asian
4663,Indian Subcontinent,Indian,Asian
4664,Indian Subcontinent,Indian,Asian
4665,Indian Subcontinent,Indian,Asian
4666,Indian Subcontinent,Indian,Asian
4667,Indian Subcontinent,Indian,Asian
4668,Indian Subcontinent,Indian,Asian
4669,Indian Subcontinent,Indian,Asian
4670,Indian Subcontinent,Indian,Asian
4671,Indian Subcontinent,Indian,Asian
4672,Indian Subcontinent,Indian,Asian
4673,Indian Subcontinent,Indian,Asian
4674,Indian Subcontinent,Indian,Asian
4675,Indian Subcontinent,Indian,Asian
4676,Indian Subcontinent,Indian,Asian
4677,Indian Subcontinent,Indian,Asian
4678,Indian Subcontinent,Indian,Asian
4679,Indian Subcontinent,Indian,Asian
4680,Indian Subcontinent,Indian,Asian
4681,Indian Subcontinent,Indian,Asian
4682,Indian Subcontinent,Indian,Asian
4683,Indian Subcontinent,Indian,Asian
4684,Indian Subcontinent,Indian,Asian
4685,Indian Subcontinent,Indian,Asian
5123,Indian Subcontinent,Pakistani,Asian
5124,Indian Subcontinent,Pakistani,Asian
5125,Indian Subcontinent,Pakistani,Asian
5126,Indian Subcontinent,Pakistani,Asian
5127,Indian Subcontinent,Pakistani,Asian
5128,Indian Subcontinent,Pakistani,Asian
5129,Indian Subcontinent,Pakistani,Asian
5130,Indian Subcontinent,Pakistani,Asian
5131,Indian Subcontinent,Pakistani,Asian
5132,Indian Subcontinent,Pakistani,Asian
5133,Indian Subcontinent,Pakistani,Asian
5134,Indian Subcontinent,Pakistani,Asian
5135,Indian Subcontinent,Pakistani,Asian
5136,Indian Subcontinent,Pakistani,Asian
5137,Indian Subcontinent,Pakistani,Asian
5138,Indian Subcontinent,Pakistani,Asian
5139,Indian Subcontinent,Pakistani,Asian
5140,Indian Subcontinent,Pakistani,Asian
5141,Indian Subcontinent,Pakistani,Asian
5142,Indian Subcontinent,Pakistani,Asian
5143,Indian Subcontinent,Pakistani,Asian
5144,Indian Subcontinent,Pakistani,Asian
5145,Indian Subcontinent,Pakistani,Asian
5146,Indian Subcontinent,Pakistani,Asian
5147,Indian Subcontinent,Pakistani,Asian
5148,Indian Subcontinent,Pakistani,Asian
5149,Indian Subcontinent,Pakistani,Asian
5150,Indian Subcontinent,Pakistani,Asian
5151,Indian Subcontinent,Pakistani,Asian
5152,Indian Subcontinent,Pakistani,Asian
5153,Indian Subcontinent,Pakistani,Asian
5154,Indian Subcontinent,Pakistani,Asian
5704,Mexican,Mexican,Latin American
5705,Mexican,Mexican,Latin American
5706,Mexican,Mexican,Latin American
5707,Mexican,Mexican,Latin American
5708,Mexican,Mexican,Latin American
5709,Mexican,Mexican,Latin American
5710,Mexican,Mexican,Latin American
5711,Mexican,Mexican,Latin American
5712,Mexican,Mexican,Latin American
5713,Mexican,Mexican,Latin American
5714,Mexican,Mexican,Latin American
5715,Mexican,Mexican,Latin American
5716,Mexican,Mexican,Latin American
5717,Mexican,Mexican,Latin American
5718,Mexican,Mexican,Latin American
5719,Mexican,Mexican,Latin American
5720,Mexican,Mexican,Latin American
5721,Mexican,Mexican,Latin American
5722,Mexican,Mexican,Latin American
5723,Mexican,Mexican,Latin American
5724,Mexican,Mexican,Latin American
5725,Mexican,Mexican,Latin American
5726,Mexican,Mexican,Latin American
5727,Mexican,Mexican,Latin American
5728,Mexican,Mexican,Latin American
5729,Mexican,Mexican,Latin American
5730,Mexican,Mexican,Latin American
5731,Mexican,Mexican,Latin American
5732,Mexican,Mexican,Latin American
5733,Mexican,Mexican,Latin American
5734,Mexican,Mexican,Latin American
5735,Mexican,Mexican,Latin American
5736,Mexican,Mexican,Latin American
5737,Mexican,Mexican,Latin American
5738,Mexican,Mexican,Latin American
5739,Mexican,Mexican,Latin American
5740,Mexican,Mexican,Latin American
5741,Mexican,Mexican,Latin American
5742,Mexican,Mexican,Latin American
5743,Mexican,Mexican,Latin American
5744,Mexican,Mexican,Latin American
5745,Mexican,Mexican,Latin American
5746,Mexican,Mexican,Latin American
5747,Mexican,Mexican,Latin American
5748,Mexican,Mexican,Latin American
5749,Mexican,Mexican,Latin American
5750,Mexican,Mexican,Latin American
5751,Mexican,Mexican,Latin American
5752,Mexican,Mexican,Latin American
5753,Mexican,Mexican,Latin American
5754,Mexican,Mexican,Latin American
5755,Mexican,Mexican,Latin American
5756,Mexican,Mexican,Latin American
5757,Mexican,Mexican,Latin American
5758,Mexican,Mexican,Latin American
5759,Mexican,Mexican,Latin American
5760,Mexican,Mexican,Latin American
5761,Mexican,Mexican,Latin American
5762,Mexican,Mexican,Latin American
5763,Mexican,Mexican,Latin American
5764,Mexican,Mexican,Latin American
5765,Mexican,Mexican,Latin American
5766,Mexican,Mexican,Latin American
5767,Mexican,Mexican,Latin American
5768,Mexican,Mexican,Latin American
5769,Mexican,Mexican,Latin American
5770,Mexican,Mexican,Latin American
5771,Mexican,Mexican,Latin American
5772,Mexican,Mexican,Latin American
5773,Mexican,Mexican,Latin American
5774,Mexican,Mexican,Latin American
5775,Mexican,Mexican,Latin American
5776,Mexican,Mexican,Latin American
5777,Mexican,Mexican,Latin American
5778,Mexican,Mexican,Latin American
5779,Mexican,Mexican,Latin American
5780,Mexican,Mexican,Latin American
5781,Mexican,Mexican,Latin American
5782,Mexican,Mexican,Latin American
5783,Mexican,Mexican,Latin American
5784,Mexican,Mexican,Latin American
5785,Mexican,Mexican,Latin American
5786,Mexican,Mexican,Latin American
5787,Mexican,Mexican,Latin American
5788,Mexican,Mexican,Latin American
5789,Mexican,Mexican,Latin American
5790,Mexican,Mexican,Latin American
5791,Mexican,Mexican,Latin American
5792,Mexican,Mexican,Latin American
5793,Mexican,Mexican,Latin American
5794,Mexican,Mexican,Latin American
5795,Mexican,Mexican,Latin American
5796,Mexican,Mexican,Latin American
5797,Mexican,Mexican,Latin American
5798,Mexican,Mexican,Latin American
5799,Mexican,Mexican,Latin American
5800,Mexican,Mexican,Latin American
5801,Mexican,Mexican,Latin American
5802,Mexican,Mexican,Latin American
5803,Mexican,Mexican,Latin American
5804,Mexican,Mexican,Latin American
5805,Mexican,Mexican,Latin American
5806,Mexican,Mexican,Latin American
5807,Mexican,Mexican,Latin American
5808,Mexican,Mexican,Latin American
5809,Mexican,Mexican,Latin American
5810,Mexican,Mexican,Latin American
5811,Mexican,Mexican,Latin American
5812,Mexican,Mexican,Latin American
5813,Mexican,Mexican,Latin American
5814,Mexican,Mexican,Latin American
5815,Mexican,Mexican,Latin American
5816,Mexican,Mexican,Latin American
5817,Mexican,Mexican,Latin American
5818,Mexican,Mexican,Latin American
5819,Mexican,Mexican,Latin American
5820,Mexican,Mexican,Latin American
5821,Mexican,Mexican,Latin American
5822,Mexican,Mexican,Latin American
5823,Mexican,Mexican,Latin American
5824,Mexican,Mexican,Latin American
5825,Mexican,Mexican,Latin American
5826,Mexican,Mexican,Latin American
5827,Mexican,Mexican,Latin American
5828,Mexican,Mexican,Latin American
5829,Mexican,Mexican,Latin American
5830,Mexican,Mexican,Latin American
5831,Mexican,Mexican,Latin American
5832,Mexican,Mexican,Latin American
5833,Mexican,Mexican,Latin American
5834,Mexican,Mexican,Latin American
5835,Mexican,Mexican,Latin American
5836,Mexican,Mexican,Latin American
5837,Mexican,Mexican,Latin American
5838,Mexican,Mexican,Latin American
5839,Mexican,Mexican,Latin American
5840,Mexican,Mexican,Latin American
5841,Mexican,Mexican,Latin American
5842,Mexican,Mexican,Latin American
5843,Mexican,Mexican,Latin American
5844,Mexican,Mexican,Latin American
5845,Mexican,Mexican,Latin American
5846,Mexican,Mexican,Latin American
5847,Mexican,Mexican,Latin American
5848,Mexican,Mexican,Latin American
5849,Mexican,Mexican,Latin American
5850,Mexican,Mexican,Latin American
5851,Mexican,Mexican,Latin American
5852,Mexican,Mexican,Latin American
5853,Mexican,Mexican,Latin American
5854,Mexican,Mexican,Latin American
5855,Mexican,Mexican,Latin American
5856,Mexican,Mexican,Latin American
5857,Mexican,Mexican,Latin American
5858,Mexican,Mexican,Latin American
5859,Mexican,Mexican,Latin American
5860,Mexican,Mexican,Latin American
5861,Mexican,Mexican,Latin American
5862,Mexican,Mexican,Latin American
5863,Mexican,Mexican,Latin American
5864,Mexican,Mexican,Latin American
5865,Mexican,Mexican,Latin American
5866,Mexican,Mexican,Latin American
5867,Mexican,Mexican,Latin American
5868,Mexican,Mexican,Latin American
5869,Mexican,Mexican,Latin American
5870,Mexican,Mexican,Latin American
5871,Mexican,Mexican,Latin American
5872,Mexican,Mexican,Latin American
5873,Mexican,Mexican,Latin American
5874,Mexican,Mexican,Latin American
5875,Mexican,Mexican,Latin American
5876,Mexican,Mexican,Latin American
5877,Mexican,Mexican,Latin American
5878,Mexican,Mexican,Latin American
5879,Mexican,Mexican,Latin American
5880,Mexican,Mexican,Latin American
5881,Mexican,Mexican,Latin American
5882,Mexican,Mexican,Latin American
5883,Mexican,Mexican,Latin American
5884,Mexican,Mexican,Latin American
5885,Mexican,Mexican,Latin American
5886,Mexican,Mexican,Latin American
5887,Mexican,Mexican,Latin American
5888,Mexican,Mexican,Latin American
5889,Mexican,Mexican,Latin American
5890,Mexican,Mexican,Latin American
5891,Mexican,Mexican,Latin American
5892,Mexican,Mexican,Latin American
5893,Mexican,Mexican,Latin American
5894,Mexican,Mexican,Latin American
5895,Mexican,Mexican,Latin American
5896,Mexican,Mexican,Latin American
5897,Mexican,Mexican,Latin American
5898,Mexican,Mexican,Latin American
5899,Mexican,Mexican,Latin American
5900,Mexican,Mexican,Latin American
5901,Mexican,Mexican,Latin American
5902,Mexican,Mexican,Latin American
5903,Mexican,Mexican,Latin American
5904,Mexican,Mexican,Latin American
5905,Mexican,Mexican,Latin American
5906,Mexican,Mexican,Latin American
5907,Mexican,Mexican,Latin American
5908,Mexican,Mexican,Latin American
5909,Mexican,Mexican,Latin American
5910,Mexican,Mexican,Latin American
5911,Mexican,Mexican,Latin American
5912,Mexican,Mexican,Latin American
5913,Mexican,Mexican,Latin American
5914,Mexican,Mexican,Latin American
5915,Mexican,Mexican,Latin American
5916,Mexican,Mexican,Latin American
5917,Mexican,Mexican,Latin American
5918,Mexican,Mexican,Latin American
5919,Mexican,Mexican,Latin American
5920,Mexican,Mexican,Latin American
5921,Mexican,Mexican,Latin American
5922,Mexican,Mexican,Latin American
5923,Mexican,Mexican,Latin American
5924,Mexican,Mexican,Latin American
5925,Mexican,Mexican,Latin American
5926,Mexican,Mexican,Latin American
5927,Mexican,Mexican,Latin American
5928,Mexican,Mexican,Latin American
5929,Mexican,Mexican,Latin American
5930,Mexican,Mexican,Latin American
5931,Mexican,Mexican,Latin American
5932,Mexican,Mexican,Latin American
5933,Mexican,Mexican,Latin American
5934,Mexican,Mexican,Latin American
5935,Mexican,Mexican,Latin American
5936,Mexican,Mexican,Latin American
5937,Mexican,Mexican,Latin American
5938,Mexican,Mexican,Latin American
5939,Mexican,Mexican,Latin American
5940,Mexican,Mexican,Latin American
5941,Mexican,Mexican,Latin American
5942,Mexican,Mexican,Latin American
5943,Mexican,Mexican,Latin American
5944,Mexican,Mexican,Latin American
5945,Mexican,Mexican,Latin American
5946,Mexican,Mexican,Latin American
5947,Mexican,Mexican,Latin American
5948,Mexican,Mexican,Latin American
5949,Mexican,Mexican,Latin American
5950,Mexican,Mexican,Latin American
5951,Mexican,Mexican,Latin American
5952,Mexican,Mexican,Latin American
5953,Mexican,Mexican,Latin American
5954,Mexican,Mexican,Latin American
5955,Mexican,Mexican,Latin American
5956,Mexican,Mexican,Latin American
5957,Mexican,Mexican,Latin American
5958,Mexican,Mexican,Latin American
5959,Mexican,Mexican,Latin American
5960,Mexican,Mexican,Latin American
5961,Mexican,Mexican,Latin American
5962,Mexican,Mexican,Latin American
5963,Mexican,Mexican,Latin American
5964,Mexican,Mexican,Latin American
5965,Mexican,Mexican,Latin American
5966,Mexican,Mexican,Latin American
5967,Mexican,Mexican,Latin American
5968,Mexican,Mexican,Latin American
5969,Mexican,Mexican,Latin American
5970,Mexican,Mexican,Latin American
5971,Mexican,Mexican,Latin American
5972,Mexican,Mexican,Latin American
5973,Mexican,Mexican,Latin American
5974,Mexican,Mexican,Latin American
5975,Mexican,Mexican,Latin American
5976,Mexican,Mexican,Latin American
5977,Mexican,Mexican,Latin American
5978,Mexican,Mexican,Latin American
5979,Mexican,Mexican,Latin American
5980,Mexican,Mexican,Latin American
5981,Mexican,Mexican,Latin American
5982,Mexican,Mexican,Latin American
5983,Mexican,Mexican,Latin American
5984,Mexican,Mexican,Latin American
5985,Mexican,Mexican,Latin American
5986,Mexican,Mexican,Latin American
5987,Mexican,Mexican,Latin American
5988,Mexican,Mexican,Latin American
5989,Mexican,Mexican,Latin American
5990,Mexican,Mexican,Latin American
5991,Mexican,Mexican,Latin American
5992,Mexican,Mexican,Latin American
5993,Mexican,Mexican,Latin American
5994,Mexican,Mexican,Latin American
5995,Mexican,Mexican,Latin American
5996,Mexican,Mexican,Latin American
5997,Mexican,Mexican,Latin American
5998,Mexican,Mexican,Latin American
5999,Mexican,Mexican,Latin American
6000,Mexican,Mexican,Latin American
6001,Mexican,Mexican,Latin American
6002,Mexican,Mexican,Latin American
6003,Mexican,Mexican,Latin American
6004,Mexican,Mexican,Latin American
6005,Mexican,Mexican,Latin American
6006,Mexican,Mexican,Latin American
6007,Mexican,Mexican,Latin American
6008,Mexican,Mexican,Latin American
6009,Mexican,Mexican,Latin American
6010,Mexican,Mexican,Latin American
6011,Mexican,Mexican,Latin American
6012,Mexican,Mexican,Latin American
6013,Mexican,Mexican,Latin American
6014,Mexican,Mexican,Latin American
6015,Mexican,Mexican,Latin American
6016,Mexican,Mexican,Latin American
6017,Mexican,Mexican,Latin American
6018,Mexican,Mexican,Latin American
6019,Mexican,Mexican,Latin American
6020,Mexican,Mexican,Latin American
6021,Mexican,Mexican,Latin American
6022,Mexican,Mexican,Latin American
6023,Mexican,Mexican,Latin American
6024,Mexican,Mexican,Latin American
6025,Mexican,Mexican,Latin American
6026,Mexican,Mexican,Latin American
6027,Mexican,Mexican,Latin American
6028,Mexican,Mexican,Latin American
6029,Mexican,Mexican,Latin American
6030,Mexican,Mexican,Latin American
6031,Mexican,Mexican,Latin American
6032,Mexican,Mexican,Latin American
6033,Mexican,Mexican,Latin American
6034,Mexican,Mexican,Latin American
6035,Mexican,Mexican,Latin American
6036,Mexican,Mexican,Latin American
6037,Mexican,Mexican,Latin American
6038,Mexican,Mexican,Latin American
6039,Mexican,Mexican,Latin American
6040,Mexican,Mexican,Latin American
6041,Mexican,Mexican,Latin American
6042,Mexican,Mexican,Latin American
6043,Mexican,Mexican,Latin American
6044,Mexican,Mexican,Latin American
6045,Mexican,Mexican,Latin American
6046,Mexican,Mexican,Latin American
6047,Mexican,Mexican,Latin American
6048,Mexican,Mexican,Latin American
6049,Mexican,Mexican,Latin American
6050,Mexican,Mexican,Latin American
6051,Mexican,Mexican,Latin American
6052,Mexican,Mexican,Latin American
6053,Mexican,Mexican,Latin American
6054,Mexican,Mexican,Latin American
6055,Mexican,Mexican,Latin American
6056,Mexican,Mexican,Latin American
6057,Mexican,Mexican,Latin American
6058,Mexican,Mexican,Latin American
6059,Mexican,Mexican,Latin American
6060,Mexican,Mexican,Latin American
6061,Mexican,Mexican,Latin American
6062,Mexican,Mexican,Latin American
6063,Mexican,Mexican,Latin American
6064,Mexican,Mexican,Latin American
6065,Mexican,Mexican,Latin American
6066,Mexican,Mexican,Latin American
6067,Mexican,Mexican,Latin American
6068,Mexican,Mexican,Latin American
6069,Mexican,Mexican,Latin American
6070,Mexican,Mexican,Latin American
6071,Mexican,Mexican,Latin American
6072,Mexican,Mexican,Latin American
6073,Mexican,Mexican,Latin American
6074,Mexican,Mexican,Latin American
6075,Mexican,Mexican,Latin American
6076,Mexican,Mexican,Latin American
6077,Mexican,Mexican,Latin American
6078,Mexican,Mexican,Latin American
6079,Mexican,Mexican,Latin American
6080,Mexican,Mexican,Latin American
6081,Mexican,Mexican,Latin American
6082,Mexican,Mexican,Latin American
6083,Mexican,Mexican,Latin American
6084,Mexican,Mexican,Latin American
6085,Mexican,Mexican,Latin American
6086,Mexican,Mexican,Latin American
6087,Mexican,Mexican,Latin American
6088,Mexican,Mexican,Latin American
6089,Mexican,Mexican,Latin American
6090,Mexican,Mexican,Latin American
6091,Mexican,Mexican,Latin American
6092,Mexican,Mexican,Latin American
6093,Mexican,Mexican,Latin American
6094,Mexican,Mexican,Latin American
6095,Mexican,Mexican,Latin American
6096,Mexican,Mexican,Latin American
6097,Mexican,Mexican,Latin American
6098,Mexican,Mexican,Latin American
6099,Mexican,Mexican,Latin American
6100,Mexican,Mexican,Latin American
6101,Mexican,Mexican,Latin American
6102,Mexican,Mexican,Latin American
6103,Mexican,Mexican,Latin American
6104,Mexican,Mexican,Latin American
6105,Mexican,Mexican,Latin American
6106,Mexican,Mexican,Latin American
6107,Mexican,Mexican,Latin American
6108,Mexican,Mexican,Latin American
6109,Mexican,Mexican,Latin American
6110,Mexican,Mexican,Latin American
6111,Mexican,Mexican,Latin American
6112,Mexican,Mexican,Latin American
6113,Mexican,Mexican,Latin American
6114,Mexican,Mexican,Latin American
6115,Mexican,Mexican,Latin American
6116,Mexican,Mexican,Latin American
6117,Mexican,Mexican,Latin American
6118,Mexican,Mexican,Latin American
6119,Mexican,Mexican,Latin American
6120,Mexican,Mexican,Latin American
6121,Mexican,Mexican,Latin American
6122,Mexican,Mexican,Latin American
6123,Mexican,Mexican,Latin American
6124,Mexican,Mexican,Latin American
6125,Mexican,Mexican,Latin American
6126,Mexican,Mexican,Latin American
6127,Mexican,Mexican,Latin American
6128,Mexican,Mexican,Latin American
6129,Mexican,Mexican,Latin American
6130,Mexican,Mexican,Latin American
6131,Mexican,Mexican,Latin American
6132,Mexican,Mexican,Latin American
6133,Mexican,Mexican,Latin American
6134,Mexican,Mexican,Latin American
6135,Mexican,Mexican,Latin American
6136,Mexican,Mexican,Latin American
6137,Mexican,Mexican,Latin American
6138,Mexican,Mexican,Latin American
6139,Mexican,Mexican,Latin American
6140,Mexican,Mexican,Latin American
6141,Mexican,Mexican,Latin American
6142,Mexican,Mexican,Latin American
6143,Mexican,Mexican,Latin American
6144,Mexican,Mexican,Latin American
6145,Mexican,Mexican,Latin American
6146,Mexican,Mexican,Latin American
6147,Mexican,Mexican,Latin American
6148,Mexican,Mexican,Latin American
6149,Mexican,Mexican,Latin American
6150,Mexican,Mexican,Latin American
6151,Mexican,Mexican,Latin American
6152,Mexican,Mexican,Latin American
6153,Mexican,Mexican,Latin American
6154,Mexican,Mexican,Latin American
6155,Mexican,Mexican,Latin American
6156,Mexican,Mexican,Latin American
6157,Mexican,Mexican,Latin American
6158,Mexican,Mexican,Latin American
6159,Mexican,Mexican,Latin American
6160,Mexican,Mexican,Latin American
6161,Mexican,Mexican,Latin American
6162,Mexican,Mexican,Latin American
6163,Mexican,Mexican,Latin American
6164,Mexican,Mexican,Latin American
6165,Mexican,Mexican,Latin American
6166,Mexican,Mexican,Latin American
6167,Mexican,Mexican,Latin American
6168,Mexican,Mexican,Latin American
6169,Mexican,Mexican,Latin American
6170,Mexican,Mexican,Latin American
6171,Mexican,Mexican,Latin American
6172,Mexican,Mexican,Latin American
6173,Mexican,Mexican,Latin American
6174,Mexican,Mexican,Latin American
6175,Mexican,Mexican,Latin American
6176,Mexican,Mexican,Latin American
